iter,term,placebo_coef
189,Event_Positive_x_z_trade_dep,0.0194030017846696
190,Event_Positive_x_z_trade_dep,0.0155908887703657
191,Event_Positive_x_z_trade_dep,-0.0299092583547785
192,Event_Positive_x_z_trade_dep,-0.00591431759573781
193,Event_Positive_x_z_trade_dep,-0.0203731244234671
194,Event_Positive_x_z_trade_dep,-0.0223789990933726
195,Event_Positive_x_z_trade_dep,0.0242435315035354
196,Event_Positive_x_z_trade_dep,0.0114277805280704
197,Event_Positive_x_z_trade_dep,0.00318447895787486
198,Event_Positive_x_z_trade_dep,0.0286205451070626
199,Event_Positive_x_z_trade_dep,-0.0273725844440567
200,Event_Positive_x_z_trade_dep,0.015416469357118
201,Event_Positive_x_z_trade_dep,-0.0176829248738439
202,Event_Positive_x_z_trade_dep,0.00181017573434549
203,Event_Positive_x_z_trade_dep,0.0149757782254676
204,Event_Positive_x_z_trade_dep,0.0273987955069431
205,Event_Positive_x_z_trade_dep,-0.030659298595989
206,Event_Positive_x_z_trade_dep,-0.0106812730863196
207,Event_Positive_x_z_trade_dep,-0.0198282580340335
208,Event_Positive_x_z_trade_dep,0.00637651113801185
209,Event_Positive_x_z_trade_dep,-0.0378385927738496
210,Event_Positive_x_z_trade_dep,-0.0165709097781728
211,Event_Positive_x_z_trade_dep,-0.0183799010926068
212,Event_Positive_x_z_trade_dep,0.0321938780094683
213,Event_Positive_x_z_trade_dep,0.0284880323110919
214,Event_Positive_x_z_trade_dep,-0.00013005121794027
215,Event_Positive_x_z_trade_dep,0.00190314812165425
216,Event_Positive_x_z_trade_dep,-0.00584987804789323
217,Event_Positive_x_z_trade_dep,0.00958982330886234
218,Event_Positive_x_z_trade_dep,-0.0326218930100317
219,Event_Positive_x_z_trade_dep,0.000937588880928512
220,Event_Positive_x_z_trade_dep,-0.0173176098932003
221,Event_Positive_x_z_trade_dep,0.00484826511122263
222,Event_Positive_x_z_trade_dep,-0.0228845919560364
223,Event_Positive_x_z_trade_dep,-0.0202487358683163
224,Event_Positive_x_z_trade_dep,0.00477790046663877
225,Event_Positive_x_z_trade_dep,0.019007073019192
226,Event_Positive_x_z_trade_dep,0.0263853397382995
227,Event_Positive_x_z_trade_dep,-4.4588514057263e-05
228,Event_Positive_x_z_trade_dep,-0.0278453972187787
229,Event_Positive_x_z_trade_dep,-0.0254092473295473
230,Event_Positive_x_z_trade_dep,0.0194794462926399
231,Event_Positive_x_z_trade_dep,-0.0269547013959928
232,Event_Positive_x_z_trade_dep,0.0119195546767549
233,Event_Positive_x_z_trade_dep,-0.0268249050145801
234,Event_Positive_x_z_trade_dep,-0.00362026979172976
235,Event_Positive_x_z_trade_dep,0.0172223993739117
236,Event_Positive_x_z_trade_dep,-0.00426505649515266
237,Event_Positive_x_z_trade_dep,-0.00634888186360295
238,Event_Positive_x_z_trade_dep,0.0463696004197318
239,Event_Positive_x_z_trade_dep,-0.0199768961000887
240,Event_Positive_x_z_trade_dep,0.00934071040558804
241,Event_Positive_x_z_trade_dep,0.0176402453421138
242,Event_Positive_x_z_trade_dep,-0.00356599647365307
243,Event_Positive_x_z_trade_dep,0.0116412463625185
244,Event_Positive_x_z_trade_dep,-0.0247874641593704
245,Event_Positive_x_z_trade_dep,0.00683962227167024
246,Event_Positive_x_z_trade_dep,-0.0207563756211901
247,Event_Positive_x_z_trade_dep,0.0133857595177745
248,Event_Positive_x_z_trade_dep,-0.00108123657551406
249,Event_Positive_x_z_trade_dep,0.000193917863101699
250,Event_Positive_x_z_trade_dep,-0.033491325277273
251,Event_Positive_x_z_trade_dep,0.0143273609730963
252,Event_Positive_x_z_trade_dep,-0.00934594860291832
253,Event_Positive_x_z_trade_dep,0.0333931582358754
254,Event_Positive_x_z_trade_dep,-0.0346401412653789
255,Event_Positive_x_z_trade_dep,-0.0226502229663726
256,Event_Positive_x_z_trade_dep,0.0133468320067652
257,Event_Positive_x_z_trade_dep,0.00395742486210912
258,Event_Positive_x_z_trade_dep,0.00474758011596014
259,Event_Positive_x_z_trade_dep,-0.00706421920664117
260,Event_Positive_x_z_trade_dep,0.033222075599267
261,Event_Positive_x_z_trade_dep,0.0213949214679513
262,Event_Positive_x_z_trade_dep,-0.00648365260303436
263,Event_Positive_x_z_trade_dep,0.0172542399265627
264,Event_Positive_x_z_trade_dep,-0.0421612988638291
265,Event_Positive_x_z_trade_dep,-0.00334592603132677
266,Event_Positive_x_z_trade_dep,0.0430472124438979
267,Event_Positive_x_z_trade_dep,-0.0119837935963049
268,Event_Positive_x_z_trade_dep,-0.0293733580307437
269,Event_Positive_x_z_trade_dep,0.00595939021212298
270,Event_Positive_x_z_trade_dep,-0.0111472225833562
271,Event_Positive_x_z_trade_dep,0.00622300270873507
272,Event_Positive_x_z_trade_dep,-0.0113443848717306
273,Event_Positive_x_z_trade_dep,0.0163785227217724
274,Event_Positive_x_z_trade_dep,0.0215973470102314
275,Event_Positive_x_z_trade_dep,0.0168093189867926
276,Event_Positive_x_z_trade_dep,-0.0396189873341314
277,Event_Positive_x_z_trade_dep,-0.0230103922242545
278,Event_Positive_x_z_trade_dep,0.0014744618712238
279,Event_Positive_x_z_trade_dep,-0.0281879415588685
280,Event_Positive_x_z_trade_dep,-0.0254791947230022
281,Event_Positive_x_z_trade_dep,0.000224352500201042
282,Event_Positive_x_z_trade_dep,0.00490251178103952
283,Event_Positive_x_z_trade_dep,0.0143572555172313
284,Event_Positive_x_z_trade_dep,0.00212944000407873
285,Event_Positive_x_z_trade_dep,0.0291038442626351
286,Event_Positive_x_z_trade_dep,0.00469707428515229
287,Event_Positive_x_z_trade_dep,0.00483384659179731
288,Event_Positive_x_z_trade_dep,0.0128533463130208
289,Event_Positive_x_z_trade_dep,-0.0117919535114529
290,Event_Positive_x_z_trade_dep,0.00672810422049523
291,Event_Positive_x_z_trade_dep,-0.0134125981537227
292,Event_Positive_x_z_trade_dep,0.00294695623371363
293,Event_Positive_x_z_trade_dep,-0.00619851736100532
294,Event_Positive_x_z_trade_dep,-0.0275674960656831
295,Event_Positive_x_z_trade_dep,-0.0211124943777664
296,Event_Positive_x_z_trade_dep,-0.0190868972476359
297,Event_Positive_x_z_trade_dep,-0.0151043353555187
298,Event_Positive_x_z_trade_dep,-0.0114352633393573
299,Event_Positive_x_z_trade_dep,0.00111926916494833
300,Event_Positive_x_z_trade_dep,0.00448658051954117
301,Event_Positive_x_z_trade_dep,0.00916134064434049
302,Event_Positive_x_z_trade_dep,-0.00372007628864469
303,Event_Positive_x_z_trade_dep,-0.00818381317463008
304,Event_Positive_x_z_trade_dep,-0.0201437714443738
305,Event_Positive_x_z_trade_dep,-0.034400261491775
306,Event_Positive_x_z_trade_dep,-0.0330666336410352
307,Event_Positive_x_z_trade_dep,0.0275284962693562
308,Event_Positive_x_z_trade_dep,-0.0249337140752799
309,Event_Positive_x_z_trade_dep,-0.0277621530934617
310,Event_Positive_x_z_trade_dep,0.0119811571158545
311,Event_Positive_x_z_trade_dep,-0.0293286860595525
312,Event_Positive_x_z_trade_dep,0.0242135111231282
313,Event_Positive_x_z_trade_dep,-0.000617927246229265
314,Event_Positive_x_z_trade_dep,-0.034005255261244
315,Event_Positive_x_z_trade_dep,0.0216870730044392
316,Event_Positive_x_z_trade_dep,0.0241900010840266
317,Event_Positive_x_z_trade_dep,0.0347977940467683
318,Event_Positive_x_z_trade_dep,-0.00197430851979325
319,Event_Positive_x_z_trade_dep,0.0288251732556844
320,Event_Positive_x_z_trade_dep,0.0463287653676735
321,Event_Positive_x_z_trade_dep,0.0184048682069615
322,Event_Positive_x_z_trade_dep,-0.0025524502828223
323,Event_Positive_x_z_trade_dep,-0.00091301713278755
324,Event_Positive_x_z_trade_dep,-0.0308328972910718
325,Event_Positive_x_z_trade_dep,-0.0276001001084231
326,Event_Positive_x_z_trade_dep,0.0118556858724574
327,Event_Positive_x_z_trade_dep,-0.00165547475667487
328,Event_Positive_x_z_trade_dep,0.00748679044395769
329,Event_Positive_x_z_trade_dep,-0.00391022512413658
330,Event_Positive_x_z_trade_dep,-0.0276634232365094
331,Event_Positive_x_z_trade_dep,-0.017448417101122
332,Event_Positive_x_z_trade_dep,0.0458109195312647
333,Event_Positive_x_z_trade_dep,-0.00397827558732881
334,Event_Positive_x_z_trade_dep,-0.0218375850338528
335,Event_Positive_x_z_trade_dep,0.00793952313328303
336,Event_Positive_x_z_trade_dep,-0.0362401458960339
337,Event_Positive_x_z_trade_dep,0.0323716573029804
338,Event_Positive_x_z_trade_dep,-0.0242575131558486
339,Event_Positive_x_z_trade_dep,0.01663094797152
340,Event_Positive_x_z_trade_dep,-0.0389568121349286
341,Event_Positive_x_z_trade_dep,0.00337304374661206
342,Event_Positive_x_z_trade_dep,0.0214985118698882
343,Event_Positive_x_z_trade_dep,-0.00036331967591499
344,Event_Positive_x_z_trade_dep,0.0059317641513704
345,Event_Positive_x_z_trade_dep,0.0460802310352545
346,Event_Positive_x_z_trade_dep,-0.0214464998154744
347,Event_Positive_x_z_trade_dep,0.00551135044951707
348,Event_Positive_x_z_trade_dep,-0.0284799256150407
349,Event_Positive_x_z_trade_dep,0.00168175358683658
350,Event_Positive_x_z_trade_dep,-0.0146242515198756
351,Event_Positive_x_z_trade_dep,0.0155660980840465
352,Event_Positive_x_z_trade_dep,-0.00184203950335222
353,Event_Positive_x_z_trade_dep,0.0181851867069012
354,Event_Positive_x_z_trade_dep,0.0211151283387926
355,Event_Positive_x_z_trade_dep,-0.0442626622992777
356,Event_Positive_x_z_trade_dep,-0.0205204979784933
357,Event_Positive_x_z_trade_dep,0.0391198380087016
358,Event_Positive_x_z_trade_dep,0.0132815481630159
359,Event_Positive_x_z_trade_dep,-0.0202591853807626
360,Event_Positive_x_z_trade_dep,-0.0297213273803109
361,Event_Positive_x_z_trade_dep,0.0176769750869578
362,Event_Positive_x_z_trade_dep,0.0114094977070399
363,Event_Positive_x_z_trade_dep,0.00930125157380282
364,Event_Positive_x_z_trade_dep,0.00890113673452753
365,Event_Positive_x_z_trade_dep,-0.0150973493003235
366,Event_Positive_x_z_trade_dep,0.0352174885117566
367,Event_Positive_x_z_trade_dep,0.0254273839896752
368,Event_Positive_x_z_trade_dep,-0.0268607759785966
369,Event_Positive_x_z_trade_dep,0.0148038704911074
370,Event_Positive_x_z_trade_dep,-0.00337091502319565
371,Event_Positive_x_z_trade_dep,0.00388631587854002
372,Event_Positive_x_z_trade_dep,-0.0412629985499485
373,Event_Positive_x_z_trade_dep,-0.0280472067340531
374,Event_Positive_x_z_trade_dep,-0.00760721638944515
375,Event_Positive_x_z_trade_dep,-0.0317814513421343
376,Event_Positive_x_z_trade_dep,0.0244902208012271
377,Event_Positive_x_z_trade_dep,0.0108604102755436
378,Event_Positive_x_z_trade_dep,-0.0244140327596938
379,Event_Positive_x_z_trade_dep,0.042295070288301
380,Event_Positive_x_z_trade_dep,-0.0257987583906531
381,Event_Positive_x_z_trade_dep,0.000645343730245402
382,Event_Positive_x_z_trade_dep,-0.00195009924759659
383,Event_Positive_x_z_trade_dep,0.0638692305340684
384,Event_Positive_x_z_trade_dep,0.0444495517401033
385,Event_Positive_x_z_trade_dep,-0.0313827095505883
386,Event_Positive_x_z_trade_dep,0.0179636974384363
387,Event_Positive_x_z_trade_dep,-0.0359030409591634
388,Event_Positive_x_z_trade_dep,0.00178620001186065
389,Event_Positive_x_z_trade_dep,0.0252057274794644
390,Event_Positive_x_z_trade_dep,0.0133166684940753
391,Event_Positive_x_z_trade_dep,0.0087282796308523
392,Event_Positive_x_z_trade_dep,-0.0197367176889723
393,Event_Positive_x_z_trade_dep,-0.0390399556711884
394,Event_Positive_x_z_trade_dep,0.00959134330284294
395,Event_Positive_x_z_trade_dep,0.0154190484309322
396,Event_Positive_x_z_trade_dep,-0.0274098798342633
397,Event_Positive_x_z_trade_dep,-0.030670881155455
398,Event_Positive_x_z_trade_dep,-0.0288843146204647
399,Event_Positive_x_z_trade_dep,0.0212931430864098
400,Event_Positive_x_z_trade_dep,0.0166439333969295
401,Event_Positive_x_z_trade_dep,-0.0289162716425644
402,Event_Positive_x_z_trade_dep,0.00403686717585651
403,Event_Positive_x_z_trade_dep,-0.0260183855767714
404,Event_Positive_x_z_trade_dep,0.0210428704417754
405,Event_Positive_x_z_trade_dep,0.0251231862154981
406,Event_Positive_x_z_trade_dep,0.0120994958190414
407,Event_Positive_x_z_trade_dep,0.0101537683347719
408,Event_Positive_x_z_trade_dep,-0.00290273494512323
409,Event_Positive_x_z_trade_dep,-0.035864256891345
410,Event_Positive_x_z_trade_dep,-0.0332242297493572
411,Event_Positive_x_z_trade_dep,0.00366861727318733
412,Event_Positive_x_z_trade_dep,0.0190943179987562
413,Event_Positive_x_z_trade_dep,0.0051067941647064
414,Event_Positive_x_z_trade_dep,-0.00984492793426959
415,Event_Positive_x_z_trade_dep,-0.018336776736007
416,Event_Positive_x_z_trade_dep,-0.00641982568174693
417,Event_Positive_x_z_trade_dep,0.0186872589256307
418,Event_Positive_x_z_trade_dep,-0.0237312640886773
419,Event_Positive_x_z_trade_dep,0.00788282370461987
420,Event_Positive_x_z_trade_dep,0.0197660556035373
421,Event_Positive_x_z_trade_dep,-8.17042458171039e-05
422,Event_Positive_x_z_trade_dep,-0.0303356497838879
423,Event_Positive_x_z_trade_dep,0.00419234484664462
424,Event_Positive_x_z_trade_dep,0.0164249524780013
425,Event_Positive_x_z_trade_dep,0.0108063557658545
426,Event_Positive_x_z_trade_dep,-0.022278147800786
427,Event_Positive_x_z_trade_dep,0.00466862009882735
428,Event_Positive_x_z_trade_dep,0.0208544921966395
429,Event_Positive_x_z_trade_dep,0.0122509097423627
430,Event_Positive_x_z_trade_dep,-0.0291493443857481
431,Event_Positive_x_z_trade_dep,0.0189073807143257
432,Event_Positive_x_z_trade_dep,-0.0224066543755206
433,Event_Positive_x_z_trade_dep,0.0123398475885715
434,Event_Positive_x_z_trade_dep,-0.0111055169340812
435,Event_Positive_x_z_trade_dep,0.00861075376131792
436,Event_Positive_x_z_trade_dep,0.00575780746299697
437,Event_Positive_x_z_trade_dep,0.0149339894791268
438,Event_Positive_x_z_trade_dep,-0.0103812895458542
439,Event_Positive_x_z_trade_dep,-0.0182733156216773
440,Event_Positive_x_z_trade_dep,-0.0206386732779905
441,Event_Positive_x_z_trade_dep,-0.0191486807824898
442,Event_Positive_x_z_trade_dep,-0.000807769723058298
443,Event_Positive_x_z_trade_dep,0.0219940748377631
444,Event_Positive_x_z_trade_dep,0.0296760634728838
445,Event_Positive_x_z_trade_dep,-0.0265561551039958
446,Event_Positive_x_z_trade_dep,-0.0207667125785729
447,Event_Positive_x_z_trade_dep,-0.0362142058283772
448,Event_Positive_x_z_trade_dep,-0.011412253345395
449,Event_Positive_x_z_trade_dep,0.0156981156065168
450,Event_Positive_x_z_trade_dep,-0.0272702126585677
451,Event_Positive_x_z_trade_dep,-0.0143876342017884
452,Event_Positive_x_z_trade_dep,0.0156531166022674
453,Event_Positive_x_z_trade_dep,-0.0327588658860223
454,Event_Positive_x_z_trade_dep,0.0573266266749562
455,Event_Positive_x_z_trade_dep,-0.0373760901600262
456,Event_Positive_x_z_trade_dep,0.0278929217235824
457,Event_Positive_x_z_trade_dep,-0.00519502488563275
458,Event_Positive_x_z_trade_dep,0.0175577516256541
459,Event_Positive_x_z_trade_dep,-0.0365169473393024
460,Event_Positive_x_z_trade_dep,0.0359837029567987
461,Event_Positive_x_z_trade_dep,0.026260365717346
462,Event_Positive_x_z_trade_dep,0.0179858772196337
463,Event_Positive_x_z_trade_dep,-0.036120613219464
464,Event_Positive_x_z_trade_dep,-0.0373482554088865
465,Event_Positive_x_z_trade_dep,-0.0275471671698324
466,Event_Positive_x_z_trade_dep,-0.0118165736717868
467,Event_Positive_x_z_trade_dep,-0.0235760150366966
468,Event_Positive_x_z_trade_dep,-0.0275003891381113
469,Event_Positive_x_z_trade_dep,0.0222043837132706
470,Event_Positive_x_z_trade_dep,-0.00826264977808969
471,Event_Positive_x_z_trade_dep,-0.00054895086258173
472,Event_Positive_x_z_trade_dep,0.0401603944604665
473,Event_Positive_x_z_trade_dep,0.0112409035314085
474,Event_Positive_x_z_trade_dep,0.0343526295613411
475,Event_Positive_x_z_trade_dep,0.0171643406519081
476,Event_Positive_x_z_trade_dep,-0.0121149551877824
477,Event_Positive_x_z_trade_dep,-0.00138262818461099
478,Event_Positive_x_z_trade_dep,-0.0274477016156432
479,Event_Positive_x_z_trade_dep,-0.0206731430034356
480,Event_Positive_x_z_trade_dep,-0.00218070335321418
481,Event_Positive_x_z_trade_dep,-0.024736551082403
482,Event_Positive_x_z_trade_dep,0.0223537188209227
483,Event_Positive_x_z_trade_dep,-0.00485763610198611
484,Event_Positive_x_z_trade_dep,-0.0290401319230586
485,Event_Positive_x_z_trade_dep,-0.0170549506670941
486,Event_Positive_x_z_trade_dep,-0.0203592587375721
487,Event_Positive_x_z_trade_dep,-0.0061537117019218
488,Event_Positive_x_z_trade_dep,0.01466245703266
489,Event_Positive_x_z_trade_dep,-0.0371693995614792
490,Event_Positive_x_z_trade_dep,-0.000488840787485817
491,Event_Positive_x_z_trade_dep,-0.0146828256307734
